student_id,school,sex,age,address_type,family_size,parent_status,mother_education,father_education,mother_job,father_job,school_choice_reason,guardian,travel_time,study_time,class_failures,school_support,family_support,extra_paid_classes,activities,nursery_school,higher_ed,internet_access,romantic_relationship,family_relationship,free_time,social,weekday_alcohol,weekend_alcohol,health,absences,grade_1,grade_2,final_grade,school_encoded,sex_encoded,address_type_encoded,family_size_encoded,parent_status_encoded,mother_education_higher education,mother_education_none,mother_education_primary education (4th grade),mother_education_secondary education,father_education_higher education,father_education_none,father_education_primary education (4th grade),father_education_secondary education,mother_job_health,mother_job_other,mother_job_services,mother_job_teacher,father_job_health,father_job_other,father_job_services,father_job_teacher,school_choice_reason_home,school_choice_reason_other,school_choice_reason_reputation,guardian_mother,guardian_other,travel_time_30 min. to 1 hour,travel_time_<15 min.,travel_time_>1 hour,study_time_5 to 10 hours,study_time_<2 hours,study_time_>10 hours,school_support_encoded,family_support_encoded,extra_paid_classes_encoded,activities_encoded,nursery_school_encoded,higher_ed_encoded,internet_access_encoded,romantic_relationship_encoded
244,GP,F,17,Urban,Greater than 3,Apart,5th to 9th grade,primary education (4th grade),other,other,course,mother,15 to 30 min.,5 to 10 hours,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,0,15,15,16,0,0,1,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,0,1,1,1,1,1
245,GP,F,17,Urban,Less than or equal to 3,Living together,higher education,secondary education,health,other,reputation,father,<15 min.,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,0,14,12,12,0,0,1,1,1,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0,0,0,1,1,1,1,1
246,GP,M,17,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,course,father,15 to 30 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,5,2,1,1,1,0,12,13,13,0,1,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1,1,1,1,0
247,GP,M,17,Urban,Greater than 3,Living together,higher education,higher education,teacher,teacher,reputation,mother,<15 min.,2 to 5 hours,0,yes,yes,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,0,13,13,13,0,1,1,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,1,1,0,1,1,1,1,1
248,GP,M,16,Urban,Greater than 3,Living together,higher education,higher education,health,other,reputation,father,<15 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,2,4,1,0,13,13,14,0,1,1,0,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0,1,0,1,1,1,1,0
249,GP,M,16,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),other,other,home,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,3,4,2,1,1,5,2,9,9,9,0,1,1,1,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,0,1,0,0,1,1,1,0
250,GP,M,16,Urban,Greater than 3,Living together,secondary education,5th to 9th grade,at_home,other,reputation,mother,15 to 30 min.,5 to 10 hours,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,3,2,0,12,12,12,0,1,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,0,0,0,1,1,1,1,1
251,GP,M,17,Urban,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,other,other,home,father,<15 min.,2 to 5 hours,0,no,no,no,yes,no,yes,yes,yes,4,4,2,5,5,4,0,16,16,16,0,1,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,1,1,1
252,GP,F,16,Urban,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),other,other,home,mother,<15 min.,<2 hours,0,no,no,no,no,yes,yes,yes,yes,4,5,2,1,1,5,4,9,10,10,0,0,1,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,0,0,0,1,1,1,1
253,GP,F,16,Urban,Greater than 3,Apart,higher education,primary education (4th grade),other,other,home,mother,<15 min.,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,2,5,0,14,13,13,0,0,1,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0,0,0,1,1,1,1,1
254,GP,F,18,Urban,Less than or equal to 3,Apart,5th to 9th grade,higher education,services,other,course,mother,15 to 30 min.,2 to 5 hours,1,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,18,10,10,10,0,0,1,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,0,0,1,1,1,0
255,GP,F,18,Urban,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,at_home,services,course,mother,<15 min.,2 to 5 hours,1,no,yes,no,no,no,yes,yes,yes,5,3,1,1,1,5,16,9,8,10,0,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0,1,0,0,0,1,1,1
256,GP,F,18,Urban,Greater than 3,Living together,secondary education,secondary education,other,other,course,mother,15 to 30 min.,<2 hours,1,no,no,no,no,yes,no,yes,no,4,1,1,1,1,3,14,8,7,7,0,0,1,0,1,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0,0,1,0,1,0
257,GP,M,18,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,at_home,course,other,<15 min.,<2 hours,1,no,yes,no,yes,no,no,yes,yes,4,4,3,2,2,1,26,7,8,8,0,1,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0,1,0,1,0,0,1,1
258,GP,M,17,Urban,Greater than 3,Living together,higher education,higher education,teacher,teacher,course,mother,<15 min.,<2 hours,0,no,yes,no,yes,no,yes,yes,no,4,2,1,1,2,5,6,10,8,9,0,1,1,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0,1,0,1,0,1,1,0
259,GP,F,17,Urban,Greater than 3,Living together,secondary education,5th to 9th grade,other,other,course,father,<15 min.,2 to 5 hours,0,no,no,no,yes,yes,yes,no,no,5,4,2,1,1,3,4,14,14,15,0,0,1,0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,1,1,1,0,0
260,GP,F,17,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),at_home,at_home,course,mother,<15 min.,5 to 10 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,3,2,1,2,4,10,11,10,10,0,0,1,1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0,1,0,1,1,1,1,1
261,GP,F,16,Urban,Greater than 3,Living together,primary education (4th grade),5th to 9th grade,other,other,course,mother,<15 min.,<2 hours,0,no,no,no,no,yes,no,yes,no,5,3,5,1,2,5,4,12,11,11,0,0,1,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,0,0,0,0,1,0,1,0
262,GP,F,17,Rural,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),at_home,services,course,mother,30 min. to 1 hour,2 to 5 hours,0,no,no,no,yes,yes,yes,no,no,2,1,1,1,1,3,2,13,13,13,0,0,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0,0,0,1,1,1,0,0
263,GP,F,17,Rural,Less than or equal to 3,Apart,primary education (4th grade),higher education,other,other,course,other,>1 hour,<2 hours,1,no,yes,no,no,yes,yes,yes,no,5,5,4,1,1,5,14,9,9,8,0,0,0,1,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,0,1,0,0,1,1,1,0
264,GP,M,18,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,services,reputation,father,<15 min.,2 to 5 hours,0,no,no,no,no,yes,no,yes,no,5,5,4,3,5,2,16,8,7,8,0,1,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0,0,0,0,1,0,1,0
265,GP,F,17,Urban,Less than or equal to 3,Apart,5th to 9th grade,5th to 9th grade,other,other,home,mother,<15 min.,<2 hours,1,no,yes,no,no,no,no,yes,no,3,1,2,1,1,1,8,11,9,10,0,0,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,1,0,0,0,0,1,0
266,GP,F,17,Rural,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),at_home,other,course,mother,15 to 30 min.,5 to 10 hours,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,3,5,4,15,14,15,0,0,0,1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,0,1,1,1,1,0
267,GP,F,17,Urban,Less than or equal to 3,Apart,higher education,5th to 9th grade,teacher,other,course,mother,<15 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,1,4,4,15,14,14,0,0,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0,1,0,1,1,1,0,0
268,GP,M,17,Urban,Less than or equal to 3,Living together,higher education,secondary education,health,other,course,mother,15 to 30 min.,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,2,5,5,1,4,5,8,15,15,15,0,1,1,1,1,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1
269,GP,M,17,Rural,Less than or equal to 3,Apart,higher education,higher education,teacher,other,course,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,3,3,3,2,3,4,0,12,12,12,0,1,0,1,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,0,0,1,1,1,0
270,GP,M,16,Urban,Less than or equal to 3,Living together,higher education,secondary education,teacher,other,course,mother,<15 min.,<2 hours,0,no,no,no,yes,no,yes,yes,no,5,4,5,1,1,3,7,14,14,15,0,1,1,1,1,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,0,0,0,1,0,1,1,0
271,GP,M,16,Urban,Greater than 3,Living together,higher education,higher education,services,services,course,mother,<15 min.,<2 hours,0,no,no,yes,yes,yes,yes,yes,no,5,3,2,1,2,5,4,14,15,15,0,1,1,0,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,0,0,1,1,1,1,1,0
272,GP,F,17,Urban,Greater than 3,Living together,higher education,higher education,teacher,services,course,mother,<15 min.,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,yes,5,3,1,1,4,5,2,11,11,12,0,0,1,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0,1,1,0,1,1,1,1
273,GP,M,17,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,home,father,15 to 30 min.,5 to 10 hours,0,no,no,no,no,no,yes,yes,yes,4,3,3,1,1,1,2,13,14,15,0,1,0,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,1,1,1
274,GP,F,17,Urban,Greater than 3,Living together,secondary education,secondary education,services,other,home,mother,15 to 30 min.,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,yes,4,2,2,2,3,5,10,11,11,11,0,0,1,0,1,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,0,1,0,0,1,1,1,1
275,GP,F,17,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,other,course,mother,<15 min.,2 to 5 hours,0,yes,no,no,no,no,yes,no,yes,4,3,2,1,1,4,10,10,9,10,0,0,1,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1,0,0,0,0,1,0,1
276,GP,F,18,Urban,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),other,other,course,other,15 to 30 min.,5 to 10 hours,0,no,yes,no,no,no,yes,yes,yes,4,4,4,1,1,3,10,12,10,11,0,0,1,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0,1,0,0,0,1,1,1
277,GP,M,16,Urban,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),other,other,course,mother,30 min. to 1 hour,<2 hours,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,1,4,7,15,16,16,0,1,1,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0,0,0,0,1,1,1,0
278,GP,F,17,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,services,course,father,<15 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,no,no,4,3,4,1,2,5,4,11,10,11,0,0,1,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,1,0,0,1,1,0,0
279,GP,M,17,Urban,Greater than 3,Living together,5th to 9th grade,secondary education,other,other,course,father,15 to 30 min.,<2 hours,0,no,no,no,no,yes,yes,yes,no,5,2,2,1,1,2,2,9,12,13,0,1,1,0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,1,1,1,0
280,GP,M,22,Urban,Greater than 3,Living together,secondary education,primary education (4th grade),services,services,other,mother,<15 min.,<2 hours,3,no,no,no,no,no,no,yes,yes,5,4,5,5,5,1,12,7,8,5,0,1,1,0,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,0,0,0,0,0,0,1,1
281,GP,M,18,Rural,Less than or equal to 3,Living together,secondary education,secondary education,other,services,course,mother,<15 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,3,5,8,10,9,10,0,1,0,1,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0,1,0,0,1,1,1,1
282,GP,M,16,Urban,Greater than 3,Living together,none,5th to 9th grade,other,other,other,mother,<15 min.,<2 hours,0,no,no,no,no,no,yes,yes,no,4,3,2,2,4,5,0,11,12,11,0,1,1,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0,0,0,0,0,1,1,0
283,GP,M,18,Urban,Greater than 3,Living together,secondary education,5th to 9th grade,services,other,course,mother,15 to 30 min.,<2 hours,0,no,no,no,no,yes,no,yes,no,4,4,5,2,4,5,8,7,8,7,0,1,1,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0,0,1,0,1,0
284,GP,M,16,Urban,Greater than 3,Living together,secondary education,secondary education,at_home,other,reputation,other,30 min. to 1 hour,2 to 5 hours,1,yes,yes,no,no,no,yes,yes,no,5,3,3,1,3,2,4,9,11,10,0,1,1,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,1,1,0,0,0,1,1,0
285,GP,M,18,Urban,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),services,services,other,mother,<15 min.,<2 hours,2,no,no,no,no,no,no,yes,no,3,2,5,2,5,5,4,7,8,6,0,1,1,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,0,0,0,0,0,0,1,0
286,GP,M,16,Rural,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),other,other,course,mother,15 to 30 min.,<2 hours,0,no,no,no,yes,no,yes,no,no,3,3,2,1,3,3,2,14,13,12,0,1,0,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0,1,0,1,0,0
287,GP,M,17,Rural,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),other,other,course,mother,<15 min.,<2 hours,0,no,no,no,no,no,yes,yes,no,4,4,2,2,4,5,0,12,12,13,0,1,0,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,0,0,0,0,0,1,1,0
288,GP,M,17,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),health,other,course,mother,15 to 30 min.,<2 hours,1,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,2,5,0,9,10,10,0,1,1,1,1,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1,0,1,1,1,1,0
289,GP,F,18,Urban,Less than or equal to 3,Apart,5th to 9th grade,primary education (4th grade),other,other,course,mother,<15 min.,2 to 5 hours,0,no,yes,no,no,no,yes,yes,yes,4,3,4,1,3,5,2,12,12,13,0,0,1,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0,1,0,0,0,1,1,1
290,GP,F,17,Urban,Less than or equal to 3,Living together,higher education,5th to 9th grade,teacher,services,reputation,mother,<15 min.,>10 hours,0,no,yes,no,yes,yes,yes,yes,no,4,2,3,1,1,4,2,14,15,17,0,0,1,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,0,1,0,1,1,1,1,0
291,GP,F,19,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,services,services,home,mother,<15 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,5,0,10,10,11,0,0,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,0,1,0,0,1,1,1,0
